Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
6,Khurdivirus volgaense,2956058,Bunyavirales,Peribunyaviridae,Khurdivirus,True,False,False,True,True,False,True,10679.0,36.0,3.0,True,False,False,True,False,True,False,False
58,Nauglamirvirus anduin,2956213,Rivendellvirales,Naryaviridae,Nauglamirvirus,False,True,True,False,False,False,False,1970.0,34.0,2.0,False,True,False,False,False,True,False,False
56,Nyavirus somateriae,2956231,Mononegavirales,Nyamiviridae,Nyavirus,True,False,False,True,True,False,True,12659.0,48.0,8.0,True,False,False,False,False,False,True,False
85,Phapecoctavirus TSP7,2956303,,,Phapecoctavirus,True,True,True,True,True,True,True,150892.0,39.0,280.0,True,True,True,True,True,True,True,True
90,Quaranjavirus chadense,2956349,Articulavirales,Orthomyxoviridae,Quaranjavirus,True,False,False,True,True,False,True,11987.0,46.5,7.0,True,False,False,False,False,False,True,False
181,Quaranjavirus wellfleetense,2956351,Articulavirales,Orthomyxoviridae,Quaranjavirus,True,False,False,True,True,False,True,11958.0,43.5,7.0,True,False,False,False,False,False,True,False
61,Sunrhavirus alexandria,2956478,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,10846.0,37.0,9.0,True,False,False,True,False,False,True,False
569,Sunrhavirus bimbo,2956479,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
570,Sunrhavirus kolongo,2956481,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
62,Sunrhavirus matariya,2956482,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,10991.0,38.0,7.0,True,False,False,True,False,False,True,False
60,Sunrhavirus ouango,2956483,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,10773.0,35.5,8.0,True,False,False,True,False,False,True,False
1626,Sunrhavirus sandjimba,2956484,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
59,Sunrhavirus nasoule,2956485,Mononegavirales,Rhabdoviridae,Sunrhavirus,True,False,False,True,True,False,True,10977.0,39.5,7.0,True,False,False,True,False,False,True,False
521,Rockhopper penguin papillomavirus,2962496,Zurhausenvirales,Papillomaviridae,,False,True,True,False,False,False,False,,,,False,False,True,False,False,True,False,False
638,Raptor adenovirus,2963835,Rowavirales,Adenoviridae,,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
346,Tick-associated circular DNA virus,2963861,,,,True,True,True,True,True,True,True,2535.0,47.5,,True,True,True,True,True,True,True,True
631,Crow astrovirus,2976362,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
630,Temminck's stint calicivirus,2976936,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,8575.0,51.5,2.0,False,True,False,True,False,True,False,False
629,Meleagrid alphaherpesvirus 2,2982300,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
627,Zingilamo virus,2983543,Martellivirales,Togaviridae,,True,False,False,True,False,True,False,11687.0,52.5,,True,False,False,True,True,False,False,False
586,Wigfec virus K19_227,2985990,,,,True,True,False,False,True,False,False,3714.0,39.0,,True,True,True,True,True,True,True,True
587,Wigfec virus K19_426,2985991,,,,True,True,False,False,True,False,False,2412.0,43.0,,True,True,True,True,True,True,True,True
588,Wigfec virus K19_432,2985992,,,,True,True,False,False,True,False,False,2388.0,43.0,,True,True,True,True,True,True,True,True
589,Wigfec virus K19_450,2985993,,,,True,True,False,False,True,False,False,2318.0,43.5,,True,True,True,True,True,True,True,True
590,Wigfec virus K19_484,2985994,,,,True,True,False,False,True,False,False,2197.0,51.0,,True,True,True,True,True,True,True,True
591,Wigfec virus K19_486,2985995,,,,True,True,False,False,True,False,False,2194.0,53.5,,True,True,True,True,True,True,True,True
592,Wigfec virus K19_494,2985996,,,,True,True,False,False,True,False,False,2155.0,50.0,,True,True,True,True,True,True,True,True
593,Wigfec virus K19_511,2985997,,,,True,True,False,False,True,False,False,2108.0,50.5,,True,True,True,True,True,True,True,True
594,Wigfec virus K19_521,2985998,,,,True,True,False,False,True,False,False,2090.0,34.0,,True,True,True,True,True,True,True,True
595,Wigfec virus K19_545,2985999,,,,True,True,False,False,True,False,False,2037.0,41.5,,True,True,True,True,True,True,True,True
596,Wigfec virus K19_562,2986000,,,,True,True,False,False,True,False,False,1999.0,47.5,,True,True,True,True,True,True,True,True
597,Wigfec virus K19_588,2986001,,,,True,True,False,False,True,False,False,1934.0,41.5,,True,True,True,True,True,True,True,True
598,Wigfec virus K19_598,2986002,,,,True,True,False,False,True,False,False,1920.0,40.0,,True,True,True,True,True,True,True,True
599,Wigfec virus K19_605,2986003,,,,True,True,False,False,True,False,False,1903.0,42.0,,True,True,True,True,True,True,True,True
600,Wigfec virus K19_623,2986004,,,,True,True,False,False,True,False,False,1840.0,30.5,,True,True,True,True,True,True,True,True
601,Wigfec virus K19_658,2986005,,,,True,True,False,False,True,False,False,1722.0,37.0,,True,True,True,True,True,True,True,True
602,Wigfec virus K19_292,2986006,,,,True,True,False,False,True,False,False,3112.0,38.5,,True,True,True,True,True,True,True,True
603,Wigfec virus K19_346,2986007,,,,True,True,False,False,True,False,False,2885.0,38.0,,True,True,True,True,True,True,True,True
604,Wigfec virus K19_385,2986008,,,,True,True,False,False,True,False,False,2661.0,37.0,,True,True,True,True,True,True,True,True
605,Wigfec virus K19_525,2986009,,,,True,True,False,False,True,False,False,2086.0,32.0,,True,True,True,True,True,True,True,True
606,Wigfec virus K19_555,2986010,,,,True,True,False,False,True,False,False,2020.0,45.5,,True,True,True,True,True,True,True,True
607,Wigfec virus K19_558,2986011,,,,True,True,False,False,True,False,False,2010.0,46.5,,True,True,True,True,True,True,True,True
608,Wigfec virus K19_561,2986012,,,,True,True,False,False,True,False,False,2004.0,31.5,,True,True,True,True,True,True,True,True
609,Wigfec virus K19_571,2986013,,,,True,True,False,False,True,False,False,1986.0,39.0,,True,True,True,True,True,True,True,True
610,Wigfec virus K19_593,2986014,,,,True,True,False,False,True,False,False,1929.0,37.5,,True,True,True,True,True,True,True,True
611,Wigfec virus K19_600,2986015,,,,True,True,False,False,True,False,False,1916.0,37.0,,True,True,True,True,True,True,True,True
612,Wigfec virus K19_645,2986016,,,,True,True,False,False,True,False,False,1750.0,42.5,,True,True,True,True,True,True,True,True
613,Wigfec virus K19_654,2986017,,,,True,True,False,False,True,False,False,1726.0,38.0,,True,True,True,True,True,True,True,True
614,Wigfec virus K19_668,2986018,,,,True,True,False,False,True,False,False,1702.0,37.0,,True,True,True,True,True,True,True,True
615,Wigfec virus K19_691,2986019,,,,True,True,False,False,True,False,False,1665.0,38.5,,True,True,True,True,True,True,True,True
616,Wigfec virus K19_221,2986020,,,,True,True,False,False,True,False,False,3789.0,46.5,,True,True,True,True,True,True,True,True
617,Wigfec virus K19_259,2986021,,,,True,True,False,False,True,False,False,3393.0,37.5,,True,True,True,True,True,True,True,True
618,Wigfec virus K19_327,2986022,,,,True,True,False,False,True,False,False,2948.0,44.5,,True,True,True,True,True,True,True,True
619,Wigfec virus K19_443,2986023,,,,True,True,False,False,True,False,False,2360.0,46.0,,True,True,True,True,True,True,True,True
620,Wigfec virus K19_493,2986024,,,,True,True,False,False,True,False,False,2170.0,45.0,,True,True,True,True,True,True,True,True
621,Wigfec virus K19_526,2986025,,,,True,True,False,False,True,False,False,2084.0,42.0,,True,True,True,True,True,True,True,True
622,Wigfec virus K19_576,2986026,,,,True,True,False,False,True,False,False,1981.0,52.0,,True,True,True,True,True,True,True,True
623,Wigfec virus K19_615,2986027,,,,True,True,False,False,True,False,False,1865.0,35.5,,True,True,True,True,True,True,True,True
624,Wigfec virus K19_448,2986028,,,,True,True,False,False,True,False,False,2327.0,38.5,,True,True,True,True,True,True,True,True
625,Wigfec virus K19_454,2986029,,,,True,True,False,False,True,False,False,2301.0,46.5,,True,True,True,True,True,True,True,True
626,Wigfec virus K19_513,2986030,,,,True,True,False,False,True,False,False,2104.0,44.5,,True,True,True,True,True,True,True,True
582,Wigfec virus K19_482,2986032,Geplafuvirales,Genomoviridae,Gemycircularvirus,False,True,False,False,False,False,False,2200.0,51.5,,False,False,True,False,False,True,False,False
583,Wigfec virus K19_469,2986033,Geplafuvirales,Genomoviridae,Gemyduguivirus,False,True,False,False,False,False,False,2231.0,50.5,,False,False,True,False,False,True,False,False
584,Wigfec virus K19_435,2986034,Geplafuvirales,Genomoviridae,Gemykibivirus,False,True,False,False,False,False,False,2375.0,51.0,,False,False,True,False,False,True,False,False
585,Wigfec virus K19_467,2986035,Geplafuvirales,Genomoviridae,Gemytondvirus,False,True,False,False,False,False,False,2232.0,45.5,,False,False,True,False,False,True,False,False
571,Avian megrivirus,2986276,Picornavirales,Picornaviridae,Megrivirus,False,False,False,True,False,True,False,9594.0,47.0,,False,True,False,True,False,True,False,False
579,duck egg-reducing syndrome virus,2987487,Picornavirales,Picornaviridae,Avihepatovirus,False,False,False,True,False,True,False,9042.0,41.5,,False,True,False,True,False,True,False,False
517,Waterbird gammacoronavirus 1,2992309,Nidovirales,Coronaviridae,Gammacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
578,trumpeter swan calicivirus,2992313,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,8368.0,52.0,2.0,False,True,False,True,False,True,False,False
576,Duck circovirus 3,2994410,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1755.0,50.5,,False,True,False,False,True,False,False,False
560,Avian associated picorna-like virus 13,2996207,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
551,Avian associated picorna-like virus 14,2996208,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
550,Avian associated picorna-like virus 15,2996209,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
559,Avian associated picorna-like virus 16,2996210,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
558,Avian associated picorna-like virus 17,2996211,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
562,Avian associated picorna-like virus 18,2996212,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
554,Avian associated picorna-like virus 19,2996213,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
552,Avian associated picorna-like virus 20,2996214,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
553,Avian associated picorna-like virus 21,2996215,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
557,Avian associated picorna-like virus 22,2996216,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
564,Avian associated picorna-like virus 23,2996217,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
561,Avian associated picorna-like virus 24,2996218,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
556,Avian associated picorna-like virus 25,2996219,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
567,Avian associated picorna-like virus 26,2996220,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
566,Avian associated picorna-like virus 27,2996221,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
548,Avian associated calicivirus 5,2996223,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
549,Avian associated hepe-like virus 10,2996224,Hepelivirales,Hepeviridae,,False,False,False,True,False,True,False,,,,False,False,True,False,True,False,False,False
565,Avian associated hepe-like virus 7,2996225,Hepelivirales,Hepeviridae,,False,False,False,True,False,True,False,,,,False,False,True,False,True,False,False,False
555,Avian associated hepe-like virus 8,2996226,Hepelivirales,Hepeviridae,,False,False,False,True,False,True,False,,,,False,False,True,False,True,False,False,False
563,Avian associated hepe-like virus 9,2996227,Hepelivirales,Hepeviridae,,False,False,False,True,False,True,False,,,,False,False,True,False,True,False,False,False
547,Toutouwai hepatovirus,2996228,Picornavirales,Picornaviridae,Hepatovirus,False,False,False,True,False,True,False,,,,False,True,False,True,True,False,False,False
545,Zebra finch hepacivirus 1,3004181,Amarillovirales,Flaviviridae,Hepacivirus,True,False,False,True,False,True,False,,,,True,False,False,True,True,False,False,False
546,Zebra finch hepacivirus 2,3004182,Amarillovirales,Flaviviridae,Hepacivirus,True,False,False,True,False,True,False,,,,True,False,False,True,True,False,False,False
542,Cooks petrelpox virus,3019552,Chitovirales,Poxviridae,,True,False,True,False,False,False,False,,,,True,True,False,False,False,True,False,False
544,Yellow-eyed penguin gyrovirus,3021812,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
540,Bird parvovirus,3029445,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
536,black-headed gull deltacoronavirus,3031139,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
537,common gull deltacoronavirus,3031140,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
538,common gull gammacoronavirus,3031141,Nidovirales,Coronaviridae,Gammacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
534,Fregata magnificens alphaherpesvirus 1,3040023,Herpesvirales,,,True,False,True,False,False,False,False,,,,True,True,True,False,False,False,True,False
507,Tawny frogmouth aviadenovirus A,3042372,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
528,Psittacid alphaherpesvirus 6,3042376,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
345,Psittaciform aveparvovirus,3042447,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
529,Psittaciform parvoviridae sp.,3042448,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
530,Psittacine picornavirus,3042449,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
286,Metapneumovirus avis,3047384,Mononegavirales,Pneumoviridae,Metapneumovirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
320,Orthoflavivirus bagazaense,3047385,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
319,Circovirus parrot,3047561,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
267,Circovirus canary,3047720,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1952.0,51.5,4.0,False,True,False,False,True,False,False,False
274,Gyrovirus chickenanemia,3047743,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
118,Cyclovirus adie,3047744,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1760.0,44.5,2.0,False,True,False,False,True,False,False,False
104,Cyclovirus naahoohai,3047745,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1778.0,41.0,2.0,False,True,False,False,True,False,False,False
144,Cyclovirus kacsa,3047812,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1902.0,49.5,2.0,False,True,False,False,True,False,False,False
259,Circovirus duck,3047813,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1991.0,51.0,4.0,False,True,False,False,True,False,False,False
253,Circovirus finch,3047835,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1962.0,54.5,3.0,False,True,False,False,True,False,False,False
266,Circovirus goose,3047842,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1821.0,49.0,4.0,False,True,False,False,True,False,False,False
252,Circovirus gull,3047861,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,2035.0,51.0,3.0,False,True,False,False,True,False,False,False
1586,Cyclovirus nhanloai,3047966,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
272,Avibirnavirus gumboroense,3048151,,Birnaviridae,Avibirnavirus,False,False,True,True,True,False,False,5898.0,53.5,3.0,True,False,False,True,False,True,False,False
1540,Orthoflavivirus israelense,3048154,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
275,Orthoflavivirus japonicum,3048158,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
1332,Orthoflavivirus loupingi,3048184,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
89,Circovirus penguin,3048261,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1988.0,50.0,2.0,False,True,False,False,True,False,False,False
1479,Orthoflavivirus powassanense,3048287,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
254,Circovirus raven,3048293,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1898.0,51.5,2.0,False,True,False,False,True,False,False,False
872,Orthoflavivirus saumarezense,3048314,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
152,Mardivirus spheniscidalpha1,3048326,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,164540.0,45.5,86.0,True,False,False,False,False,False,True,False
255,Circovirus starling,3048341,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,2063.0,50.5,3.0,False,True,False,False,True,False,False,False
200,Circovirus swan,3048350,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1783.0,51.0,2.0,False,True,False,False,True,False,False,False
237,Orthoflavivirus tembusu,3048360,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,10990.0,49.0,1.0,True,False,False,False,True,False,False,False
333,Orthoflavivirus usutuense,3048443,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
273,Orthoflavivirus wesselsbronense,3048447,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
277,Orthoflavivirus nilense,3048448,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
176,Circovirus zebrafinch,3048458,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,1982.0,56.0,4.0,False,True,False,False,True,False,False,False
247,Mardivirus anatidalpha1,3049524,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,158091.0,45.0,77.0,True,False,False,False,False,False,True,False
354,Apapanepox virus,3049969,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
353,Condorpox virus,3049970,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
148,Mardivirus columbidalpha1,3050267,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,204237.0,61.5,130.0,True,False,False,False,False,False,True,False
1333,Cyvirus cyprinidallo3,3050271,Herpesvirales,Alloherpesviridae,Cyvirus,True,True,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
21,Iltovirus gallidalpha1,3050286,Herpesvirales,Orthoherpesviridae,Iltovirus,True,True,False,False,False,False,False,152975.0,48.0,79.0,True,False,False,False,False,False,True,False
270,Mardivirus gallidalpha2,3050287,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,177874.0,44.0,87.0,True,False,False,False,False,False,True,False
22,Mardivirus gallidalpha3,3050288,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,165994.0,53.5,124.0,True,False,False,False,False,False,True,False
268,Mardivirus meleagridalpha1,3050320,Herpesvirales,Orthoherpesviridae,Mardivirus,True,True,False,False,False,False,False,159160.0,47.5,79.0,True,False,False,False,False,False,True,False
269,Circovirus pigeon,3050342,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,2037.0,55.5,5.0,False,True,False,False,True,False,False,False
264,Iltovirus psittacidalpha1,3050344,Herpesvirales,Orthoherpesviridae,Iltovirus,True,True,False,False,False,False,False,163025.0,61.0,77.0,True,False,False,False,False,False,True,False
524,Oriental turtle dovepox virus,3051319,Chitovirales,Poxviridae,,True,False,True,False,False,False,False,,,,True,True,False,False,False,True,False,False
193,Metaavulavirus galliense,3051365,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,17412.0,39.0,7.0,True,False,False,True,False,False,True,False
121,Metaavulavirus japanense,3051366,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,15444.0,43.5,6.0,True,False,False,True,False,False,True,False
143,Metaavulavirus peixense,3051367,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,14964.0,40.5,6.0,True,False,False,True,False,False,True,False
137,Metaavulavirus yucaipaense,3051368,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,14904.0,47.0,6.0,True,False,False,True,False,False,True,False
109,Metaavulavirus kazakhstanense,3051369,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,15954.0,40.0,6.0,True,False,False,True,False,False,True,False
809,Metaavulavirus taiwanense,3051370,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
196,Metaavulavirus kunitachiense,3051371,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,17262.0,40.0,6.0,True,False,False,True,False,False,True,False
134,Metaavulavirus hongkongense,3051372,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,16236.0,46.5,7.0,True,False,False,True,False,False,True,False
194,Metaavulavirus tennessense,3051373,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,15480.0,39.0,6.0,True,False,False,True,False,False,True,False
135,Metaavulavirus delawarense,3051374,Mononegavirales,Paramyxoviridae,Metaavulavirus,True,False,False,True,True,False,True,15342.0,41.5,6.0,True,False,False,True,False,False,True,False
136,Orthoavulavirus javaense,3051375,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,15192.0,47.0,6.0,True,False,False,True,False,False,True,False
197,Orthoavulavirus italiense,3051376,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,15312.0,45.0,6.0,True,False,False,True,False,False,True,False
160,Orthoavulavirus japanense,3051377,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,16146.0,42.5,6.0,True,False,False,True,False,False,True,False
122,Orthoavulavirus upoense,3051378,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,15180.0,44.5,6.0,True,False,False,True,False,False,True,False
123,Orthoavulavirus borisense,3051379,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,14926.0,46.0,6.0,True,False,False,True,False,False,True,False
124,Orthoavulavirus kopaiticense,3051380,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,14931.0,50.0,6.0,True,False,False,True,False,False,True,False
125,Orthoavulavirus oneillense,3051381,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,15017.0,50.0,6.0,True,False,False,True,False,False,True,False
808,Orthoavulavirus koreaense,3051382,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
191,Orthoavulavirus newyorkense,3051383,Mononegavirales,Paramyxoviridae,Orthoavulavirus,True,False,False,True,True,False,True,15438.0,44.5,6.0,True,False,False,True,False,False,True,False
1567,Aveparvovirus columbid1,3051982,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
322,Aveparvovirus galliform1,3051983,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
103,Aveparvovirus gruiform1,3051984,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,5515.0,54.0,4.0,False,True,False,False,True,False,False,False
23,Chaphamaparvovirus galliform1,3052106,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,3539.0,40.0,2.0,False,True,False,False,True,False,False,False
28,Chaphamaparvovirus galliform2,3052107,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4432.0,39.5,2.0,False,True,False,False,True,False,False,False
25,Chaphamaparvovirus galliform3,3052108,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,3661.0,39.5,1.0,False,True,False,False,True,False,False,False
36,Chaphamaparvovirus galliform4,3052109,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4428.0,42.5,3.0,False,True,False,False,True,False,False,False
37,Chaphamaparvovirus galliform5,3052110,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4348.0,42.0,3.0,False,True,False,False,True,False,False,False
38,Chaphamaparvovirus psittacine1,3052112,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4116.0,42.5,3.0,False,True,False,False,True,False,False,False
1472,Lambdatorquevirus phoci5,3052274,,Anelloviridae,Lambdatorquevirus,False,True,False,False,True,False,False,,,,False,True,False,False,False,True,False,False
828,Morbillivirus canis,3052342,Mononegavirales,Paramyxoviridae,Morbillivirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
1098,Orthobunyavirus bataiense,3052371,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,True,False,False
9,Orthobunyavirus batamaense,3052372,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12447.0,36.5,3.0,True,False,False,True,False,True,False,False
543,Orthobunyavirus bunyamweraense,3052381,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,True,False,False
1455,Orthobunyavirus gamboaense,3052393,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,True,False,False
96,Orthobunyavirus ingwavumaense,3052400,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12388.0,36.5,3.0,True,False,False,True,False,True,False,False
523,Orthobunyavirus manzanillaense,3052416,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,True,False,False
